Timestamp, Total Electric Usage (C), Total Electric Demand (C)
2023-06-04 12:00:00,31.875,127.5
2023-06-04 12:15:00,32.671875,130.6875
2023-06-04 12:30:00,32.015625,128.0625
2023-06-04 12:45:00,32.328125,129.3125
2023-06-04 13:00:00,33.15625,132.625
2023-06-04 13:15:00,33.734375,134.9375
2023-06-04 13:30:00,34.0,136.0
2023-06-04 13:45:00,33.453125,133.8125
2023-06-04 14:00:00,33.640625,134.5625
2023-06-04 14:15:00,33.5,134.0
2023-06-04 14:30:00,33.828125,135.3125
2023-06-04 14:45:00,34.09375,136.375
2023-06-04 15:00:00,33.625,134.5
2023-06-04 15:15:00,33.484375,133.9375
2023-06-04 15:30:00,33.828125,135.3125
2023-06-04 15:45:00,34.21875,136.875
2023-06-04 16:00:00,33.8125,135.25
2023-06-04 16:15:00,33.25,133.0
2023-06-04 16:30:00,33.546875,134.1875
2023-06-04 16:45:00,34.1875,136.75
2023-06-04 17:00:00,33.6875,134.75
2023-06-04 17:15:00,33.671875,134.6875
2023-06-04 17:30:00,31.5625,126.25
2023-06-04 17:45:00,32.546875,130.1875
2023-06-04 18:00:00,32.34375,129.375
2023-06-04 18:15:00,31.984375,127.9375
2023-06-04 18:30:00,32.046875,128.1875
2023-06-04 18:45:00,33.046875,132.1875
2023-06-04 19:00:00,33.953125,135.8125
2023-06-04 19:15:00,33.125,132.5
2023-06-04 19:30:00,33.21875,132.875
2023-06-04 19:45:00,33.296875,133.1875
2023-06-04 20:00:00,31.921875,127.6875
2023-06-04 20:15:00,32.140625,128.5625
2023-06-04 20:30:00,32.0,128.0
2023-06-04 20:45:00,32.09375,128.375
2023-06-04 21:00:00,32.71875,130.875
2023-06-04 21:15:00,33.546875,134.1875
2023-06-04 21:30:00,33.890625,135.5625
2023-06-04 21:45:00,33.828125,135.3125
2023-06-04 22:00:00,33.890625,135.5625
2023-06-04 22:15:00,34.484375,137.9375
2023-06-04 22:30:00,32.453125,129.8125
2023-06-04 22:45:00,32.78125,131.125
2023-06-04 23:00:00,32.875,131.5
2023-06-04 23:15:00,33.453125,133.8125
2023-06-04 23:30:00,33.171875,132.6875
2023-06-04 23:45:00,34.015625,136.0625
2023-06-05 00:00:00,34.25,137.0
2023-06-05 00:15:00,34.671875,138.6875
2023-06-05 00:30:00,34.921875,139.6875
2023-06-05 00:45:00,34.359375,137.4375
2023-06-05 01:00:00,34.0625,136.25
2023-06-05 01:15:00,32.546875,130.1875
2023-06-05 01:30:00,33.65625,134.625
2023-06-05 01:45:00,33.421875,133.6875
2023-06-05 02:00:00,33.0,132.0
2023-06-05 02:15:00,33.28125,133.125
2023-06-05 02:30:00,33.328125,133.3125
2023-06-05 02:45:00,35.234375,140.9375
2023-06-05 03:00:00,34.609375,138.4375
2023-06-05 03:15:00,34.59375,138.375
2023-06-05 03:30:00,34.484375,137.9375
2023-06-05 03:45:00,35.59375,142.375
2023-06-05 04:00:00,34.015625,136.0625
2023-06-05 04:15:00,34.28125,137.125
2023-06-05 04:30:00,34.6875,138.75
2023-06-05 04:45:00,34.421875,137.6875
2023-06-05 05:00:00,34.859375,139.4375
2023-06-05 05:15:00,33.8125,135.25
2023-06-05 05:30:00,34.703125,138.8125
2023-06-05 05:45:00,35.546875,142.1875
2023-06-05 06:00:00,35.515625,142.0625
2023-06-05 06:15:00,34.90625,139.625
2023-06-05 06:30:00,34.09375,136.375
2023-06-05 06:45:00,32.375,129.5
2023-06-05 07:00:00,33.328125,133.3125
2023-06-05 07:15:00,32.984375,131.9375
2023-06-05 07:30:00,32.828125,131.3125
2023-06-05 07:45:00,32.765625,131.0625
2023-06-05 08:00:00,34.234375,136.9375
2023-06-05 08:15:00,34.625,138.5
2023-06-05 08:30:00,34.125,136.5
2023-06-05 08:45:00,34.328125,137.3125
2023-06-05 09:00:00,35.109375,140.4375
2023-06-05 09:15:00,36.03125,144.125
2023-06-05 09:30:00,36.421875,145.6875
2023-06-05 09:45:00,36.0,144.0
2023-06-05 10:00:00,36.078125,144.3125
2023-06-05 10:15:00,36.515625,146.0625
2023-06-05 10:30:00,36.0,144.0
2023-06-05 10:45:00,36.484375,145.9375
2023-06-05 11:00:00,36.25,145.0
2023-06-05 11:15:00,36.53125,146.125
2023-06-05 11:30:00,36.390625,145.5625
2023-06-05 11:45:00,35.671875,142.6875
2023-06-05 12:00:00,35.40625,141.625
2023-06-05 12:15:00,35.484375,141.9375
2023-06-05 12:30:00,37.453125,149.8125
2023-06-05 12:45:00,36.84375,147.375
2023-06-05 13:00:00,36.4375,145.75
2023-06-05 13:15:00,35.6875,142.75
2023-06-05 13:30:00,35.921875,143.6875
2023-06-05 13:45:00,35.546875,142.1875
2023-06-05 14:00:00,35.359375,141.4375
2023-06-05 14:15:00,36.6875,146.75
2023-06-05 14:30:00,37.671875,150.6875
2023-06-05 14:45:00,36.40625,145.625
2023-06-05 15:00:00,36.625,146.5
2023-06-05 15:15:00,36.546875,146.1875
2023-06-05 15:30:00,36.921875,147.6875
2023-06-05 15:45:00,35.765625,143.0625
2023-06-05 16:00:00,34.609375,138.4375
2023-06-05 16:15:00,34.953125,139.8125
2023-06-05 16:30:00,35.953125,143.8125
2023-06-05 16:45:00,34.796875,139.1875
2023-06-05 17:00:00,33.546875,134.1875
2023-06-05 17:15:00,33.703125,134.8125
2023-06-05 17:30:00,34.234375,136.9375
2023-06-05 17:45:00,34.46875,137.875
2023-06-05 18:00:00,33.75,135.0
2023-06-05 18:15:00,33.0,132.0
2023-06-05 18:30:00,31.96875,127.875
2023-06-05 18:45:00,32.8125,131.25
2023-06-05 19:00:00,32.046875,128.1875
2023-06-05 19:15:00,31.921875,127.6875
2023-06-05 19:30:00,31.796875,127.1875
2023-06-05 19:45:00,32.296875,129.1875
2023-06-05 20:00:00,32.046875,128.1875
2023-06-05 20:15:00,31.828125,127.3125
2023-06-05 20:30:00,31.96875,127.875
2023-06-05 20:45:00,32.5,130.0
2023-06-05 21:00:00,32.71875,130.875
2023-06-05 21:15:00,32.359375,129.4375
2023-06-05 21:30:00,32.515625,130.0625
2023-06-05 21:45:00,33.625,134.5
2023-06-05 22:00:00,34.015625,136.0625
2023-06-05 22:15:00,34.171875,136.6875
2023-06-05 22:30:00,32.171875,128.6875
2023-06-05 22:45:00,32.734375,130.9375
2023-06-05 23:00:00,33.015625,132.0625
2023-06-05 23:15:00,33.484375,133.9375
2023-06-05 23:30:00,32.890625,131.5625
2023-06-05 23:45:00,32.765625,131.0625
2023-06-06 00:00:00,32.75,131.0
2023-06-06 00:15:00,33.78125,135.125
2023-06-06 00:30:00,33.328125,133.3125
2023-06-06 00:45:00,32.828125,131.3125
2023-06-06 01:00:00,32.796875,131.1875
2023-06-06 01:15:00,32.984375,131.9375
2023-06-06 01:30:00,33.140625,132.5625
2023-06-06 01:45:00,32.890625,131.5625
2023-06-06 02:00:00,32.859375,131.4375
2023-06-06 02:15:00,33.078125,132.3125
2023-06-06 02:30:00,33.5,134.0
2023-06-06 02:45:00,32.984375,131.9375
2023-06-06 03:00:00,32.9375,131.75
2023-06-06 03:15:00,32.953125,131.8125
2023-06-06 03:30:00,33.640625,134.5625
2023-06-06 03:45:00,33.265625,133.0625
2023-06-06 04:00:00,33.703125,134.8125
2023-06-06 04:15:00,33.546875,134.1875
2023-06-06 04:30:00,34.453125,137.8125
2023-06-06 04:45:00,34.25,137.0
2023-06-06 05:00:00,33.25,133.0
2023-06-06 05:15:00,33.5625,134.25
2023-06-06 05:30:00,33.5625,134.25
2023-06-06 05:45:00,33.6875,134.75
2023-06-06 06:00:00,33.296875,133.1875
2023-06-06 06:15:00,33.484375,133.9375
2023-06-06 06:30:00,33.15625,132.625
2023-06-06 06:45:00,33.390625,133.5625
2023-06-06 07:00:00,32.359375,129.4375
2023-06-06 07:15:00,33.1875,132.75
2023-06-06 07:30:00,32.640625,130.5625
2023-06-06 07:45:00,32.4375,129.75
2023-06-06 08:00:00,33.03125,132.125
2023-06-06 08:15:00,34.1875,136.75
2023-06-06 08:30:00,33.84375,135.375
2023-06-06 08:45:00,34.203125,136.8125
2023-06-06 09:00:00,34.6875,138.75
2023-06-06 09:15:00,35.578125,142.3125
2023-06-06 09:30:00,34.890625,139.5625
2023-06-06 09:45:00,34.96875,139.875
2023-06-06 10:00:00,35.3125,141.25
2023-06-06 10:15:00,35.6875,142.75
2023-06-06 10:30:00,35.078125,140.3125
2023-06-06 10:45:00,34.953125,139.8125
2023-06-06 11:00:00,35.5,142.0
2023-06-06 11:15:00,35.5,142.0
2023-06-06 11:30:00,35.4375,141.75
2023-06-06 11:45:00,35.109375,140.4375
2023-06-06 12:00:00,35.46875,141.875
2023-06-06 12:15:00,35.296875,141.1875
2023-06-06 12:30:00,35.046875,140.1875
2023-06-06 12:45:00,35.015625,140.0625
2023-06-06 13:00:00,35.671875,142.6875
2023-06-06 13:15:00,36.15625,144.625
2023-06-06 13:30:00,35.34375,141.375
2023-06-06 13:45:00,35.734375,142.9375
2023-06-06 14:00:00,35.53125,142.125
2023-06-06 14:15:00,35.3125,141.25
2023-06-06 14:30:00,34.953125,139.8125
2023-06-06 14:45:00,34.734375,138.9375
2023-06-06 15:00:00,34.703125,138.8125
2023-06-06 15:15:00,36.359375,145.4375
2023-06-06 15:30:00,35.546875,142.1875
2023-06-06 15:45:00,35.828125,143.3125
2023-06-06 16:00:00,36.25,145.0
2023-06-06 16:15:00,36.390625,145.5625
2023-06-06 16:30:00,35.328125,141.3125
2023-06-06 16:45:00,35.0625,140.25
2023-06-06 17:00:00,34.5625,138.25
2023-06-06 17:15:00,33.875,135.5
2023-06-06 17:30:00,34.6875,138.75
2023-06-06 17:45:00,33.6875,134.75
2023-06-06 18:00:00,34.5,138.0
2023-06-06 18:15:00,35.078125,140.3125
2023-06-06 18:30:00,34.78125,139.125
2023-06-06 18:45:00,33.953125,135.8125
2023-06-06 19:00:00,32.625,130.5
2023-06-06 19:15:00,33.03125,132.125
2023-06-06 19:30:00,33.046875,132.1875
2023-06-06 19:45:00,33.1875,132.75
2023-06-06 20:00:00,32.625,130.5
2023-06-06 20:15:00,32.78125,131.125
2023-06-06 20:30:00,33.015625,132.0625
2023-06-06 20:45:00,33.828125,135.3125
2023-06-06 21:00:00,33.3125,133.25
2023-06-06 21:15:00,34.375,137.5
2023-06-06 21:30:00,34.640625,138.5625
2023-06-06 21:45:00,35.28125,141.125
2023-06-06 22:00:00,32.4375,129.75
2023-06-06 22:15:00,33.421875,133.6875
2023-06-06 22:30:00,33.390625,133.5625
2023-06-06 22:45:00,34.359375,137.4375
2023-06-06 23:00:00,33.59375,134.375
2023-06-06 23:15:00,33.75,135.0
2023-06-06 23:30:00,33.65625,134.625
2023-06-06 23:45:00,34.234375,136.9375
2023-06-07 00:00:00,33.96875,135.875
2023-06-07 00:15:00,33.96875,135.875
2023-06-07 00:30:00,33.78125,135.125
2023-06-07 00:45:00,34.328125,137.3125
2023-06-07 01:00:00,33.96875,135.875
2023-06-07 01:15:00,33.703125,134.8125
2023-06-07 01:30:00,33.765625,135.0625
2023-06-07 01:45:00,34.03125,136.125
2023-06-07 02:00:00,34.671875,138.6875
2023-06-07 02:15:00,34.15625,136.625
2023-06-07 02:30:00,33.96875,135.875
2023-06-07 02:45:00,34.171875,136.6875
2023-06-07 03:00:00,34.5625,138.25
2023-06-07 03:15:00,34.515625,138.0625
2023-06-07 03:30:00,34.234375,136.9375
2023-06-07 03:45:00,34.46875,137.875
2023-06-07 04:00:00,34.75,139.0
2023-06-07 04:15:00,35.75,143.0
2023-06-07 04:30:00,34.828125,139.3125
2023-06-07 04:45:00,34.984375,139.9375
2023-06-07 05:00:00,35.015625,140.0625
2023-06-07 05:15:00,34.65625,138.625
2023-06-07 05:30:00,35.15625,140.625
2023-06-07 05:45:00,34.4375,137.75
2023-06-07 06:00:00,34.25,137.0
2023-06-07 06:15:00,34.5625,138.25
2023-06-07 06:30:00,33.71875,134.875
2023-06-07 06:45:00,33.4375,133.75
2023-06-07 07:00:00,33.28125,133.125
2023-06-07 07:15:00,33.40625,133.625
2023-06-07 07:30:00,33.546875,134.1875
2023-06-07 07:45:00,33.21875,132.875
2023-06-07 08:00:00,33.03125,132.125
2023-06-07 08:15:00,33.8125,135.25
2023-06-07 08:30:00,34.453125,137.8125
2023-06-07 08:45:00,35.5,142.0
2023-06-07 09:00:00,35.3125,141.25
2023-06-07 09:15:00,35.5,142.0
2023-06-07 09:30:00,36.015625,144.0625
2023-06-07 09:45:00,37.390625,149.5625
2023-06-07 10:00:00,36.109375,144.4375
2023-06-07 10:15:00,36.203125,144.8125
2023-06-07 10:30:00,36.078125,144.3125
2023-06-07 10:45:00,36.15625,144.625
2023-06-07 11:00:00,37.203125,148.8125
2023-06-07 11:15:00,36.484375,145.9375
